funded_amnt,emp_length,annual_inc,home_ownership,grade,last_pymnt_amnt,mort_acc,pub_rec,int_rate,open_acc,num_actv_rev_tl,mo_sin_rcnt_rev_tl_op,mo_sin_old_rev_tl_op,bc_util,bc_open_to_buy,avg_cur_bal,acc_open_past_24mths,loan_status
8000.0,10,35000.0,5,5,280.47,3.0,0.0,15.8,12.0,8.0,9.0,126.0,91.9,641.0,1160.0,1.0,1
15000.0,0,50000.0,6,6,506.21,1.0,0.0,13.11,9.0,5.0,16.0,74.0,68.0,7228.0,11960.0,4.0,1
10000.0,3,46000.0,6,5,353.01,1.0,0.0,16.29,17.0,13.0,1.0,120.0,58.9,5256.0,5208.0,6.0,1
15000.0,5,79000.0,5,6,6555.02,0.0,0.0,12.12,6.0,3.0,14.0,374.0,90.4,1914.0,3611.0,2.0,0
10000.0,4,30000.0,4,4,6476.24,0.0,0.0,19.72,21.0,9.0,4.0,48.0,90.1,248.0,2236.0,12.0,0
5000.0,1,80000.0,6,3,109.85,6.0,0.0,21.0,8.0,4.0,76.0,118.0,101.7,0.0,27414.0,3.0,1
20000.0,6,60000.0,4,7,625.81,4.0,0.0,7.9,11.0,8.0,13.0,139.0,96.6,556.0,14223.0,6.0,1
14825.0,5,90000.0,6,4,546.72,2.0,0.0,18.75,16.0,6.0,9.0,256.0,78.4,2636.0,14727.0,2.0,0
18200.0,10,51000.0,6,7,18337.98,6.0,0.0,8.9,10.0,2.0,3.0,258.0,5.3,32193.0,22820.0,4.0,0
23000.0,4,125000.0,6,7,705.95,8.0,0.0,6.62,14.0,5.0,7.0,226.0,75.1,5172.0,30519.0,3.0,0
6000.0,9,150000.0,5,5,210.83,1.8110042285638381,0.0,15.96,18.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,1
30000.0,10,68004.0,6,3,778.72,1.8110042285638381,0.0,19.03,10.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,1
6400.0,1,40000.0,6,5,229.04,0.0,0.0,17.27,5.0,2.0,14.0,152.0,66.8300107785702,8262.878065935047,5935.0,2.0,1
26000.0,3,62000.0,6,4,677.61,0.0,0.0,19.22,10.0,4.0,7.0,129.0,61.6,7571.0,2340.0,6.0,1
22250.0,7,50000.0,6,6,742.75,1.0,0.0,12.35,17.0,5.0,19.0,184.0,86.2,1398.0,17047.0,10.0,1
6250.0,3,35000.0,5,6,207.95,0.0,0.0,12.12,12.0,5.675353736832263,14.10822232888069,178.48733084417407,30.4,8351.0,13796.095652770158,3.0,1
14400.0,1,50000.0,5,6,1428.45,0.0,0.0,12.12,10.0,5.675353736832263,14.10822232888069,178.48733084417407,86.1,2704.0,13796.095652770158,4.0,0
10000.0,10,48000.0,6,5,348.18,3.0,0.0,15.31,5.0,3.0,47.0,292.0,66.8300107785702,8262.878065935047,48352.0,2.0,1
25000.0,10,70000.0,5,5,9872.77,0.0,0.0,15.61,10.0,5.0,10.0,411.0,97.0,516.0,7211.0,6.0,0
6500.0,6,45000.0,5,5,4879.61,0.0,1.0,15.31,6.0,5.0,26.0,148.0,92.4,480.0,1207.0,1.0,0
30000.0,6,175000.0,6,1,895.2,2.0,0.0,25.83,17.0,4.0,21.0,81.0,99.1,201.0,15571.0,3.0,1
35000.0,8,120000.0,6,1,1010.95,1.0,0.0,24.2,10.0,5.675353736832263,14.10822232888069,178.48733084417407,95.3,2173.0,13796.095652770158,6.0,1
25000.0,10,60000.0,5,4,19855.5,0.0,0.0,19.72,17.0,7.0,4.0,125.0,62.0,14840.0,4034.0,5.0,0
4950.0,3,45000.0,6,5,177.0,1.0,0.0,17.27,12.0,4.0,18.0,162.0,98.7,35.0,9824.0,3.0,0
11000.0,10,62000.0,6,5,101.05,4.0,0.0,13.68,14.0,7.0,11.0,102.0,66.3,3843.0,15727.0,8.0,0
14675.0,10,59929.0,6,3,484.9,2.0,1.0,22.4,10.0,4.0,1.0,240.0,54.7,4119.0,25002.0,7.0,1
24000.0,10,72000.0,5,6,809.8,0.0,0.0,13.11,11.0,6.0,63.0,104.0,90.4,1111.0,2739.0,1.0,0
10000.0,4,65000.0,5,6,336.81,0.0,0.0,12.12,10.0,6.0,12.0,242.0,88.3,3441.0,3245.0,1.0,0
24250.0,10,106000.0,6,6,2.49,3.0,0.0,11.99,10.0,1.0,3.0,189.0,79.8,5958.0,25786.0,5.0,0
3000.0,3,22000.0,6,6,66.06,3.0,0.0,11.55,8.0,2.0,60.0,187.0,49.9,18403.0,8822.0,0.0,1
6000.0,2,79000.0,5,5,1960.48,0.0,0.0,14.33,15.0,5.0,15.0,300.0,73.8,848.0,3339.0,2.0,0
13500.0,6,50000.0,6,4,11224.77,3.0,0.0,19.2,9.0,5.0,9.0,132.0,81.8,2385.0,15851.0,3.0,0
10000.0,1,33000.0,5,6,337.45,0.0,0.0,13.11,10.0,4.0,3.0,104.0,74.8,3726.0,7509.0,4.0,0
4450.0,5,22092.0,4,6,148.01,0.0,1.0,12.12,8.0,6.0,8.0,153.0,57.1,1459.0,718.0,3.0,0
5825.0,10,34000.0,5,5,202.27,0.0,1.0,15.22,4.0,3.0,14.0,79.0,97.2,83.0,2017.0,1.0,0
25375.0,5,55000.0,4,6,2112.5,0.0,0.0,13.11,18.0,5.675353736832263,14.10822232888069,178.48733084417407,19.5,24289.0,13796.095652770158,4.0,0
12000.0,5,50000.0,5,4,452.75,0.0,0.0,17.56,6.0,4.0,11.0,44.0,95.0,454.0,5029.0,3.0,1
30225.0,0,72000.0,5,2,863.04,0.0,0.0,23.63,15.0,12.0,2.0,270.0,97.1,615.0,2054.0,5.0,1
10000.0,5,85000.0,5,5,360.01,0.0,0.0,13.99,6.0,5.675353736832263,14.10822232888069,178.48733084417407,85.4,1640.0,13796.095652770158,2.0,0
21650.0,10,60347.28,6,3,597.71,3.0,0.0,21.98,11.0,8.0,7.0,204.0,98.9,145.0,19681.0,2.0,1
21000.0,2,96000.0,5,5,721.11,0.0,0.0,14.33,16.0,13.0,1.0,177.0,75.7,5853.0,1851.0,3.0,1
7800.0,10,38000.0,5,5,265.38,1.0,0.0,13.68,6.0,3.0,19.0,316.0,97.4,113.0,5380.0,1.0,1
28000.0,1,71000.0,6,2,45.4,1.8110042285638381,0.0,22.35,9.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,1
27000.0,10,65000.0,6,5,944.05,0.0,0.0,15.61,13.0,6.0,37.0,189.0,97.4,583.0,4691.0,2.0,1
24000.0,3,70000.0,6,6,785.62,2.0,0.0,10.99,10.0,6.0,6.0,99.0,44.2,16135.0,19794.0,4.0,1
8975.0,1,27000.0,6,7,284.78,1.0,0.0,8.9,11.0,4.0,7.0,99.0,91.5,848.0,9695.0,2.0,0
2750.0,1,24000.0,5,4,305.22,1.8110042285638381,0.0,16.29,8.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,1
17500.0,0,40000.0,6,6,590.22,1.0,0.0,13.11,20.0,13.0,3.0,234.0,50.4,21525.0,2041.0,3.0,0
12000.0,4,55000.0,5,7,5334.8,0.0,0.0,6.62,7.0,2.0,6.0,177.0,11.1,23192.0,4589.0,3.0,0
15000.0,6,37000.0,5,6,341.22,0.0,0.0,12.99,9.0,3.0,7.0,181.0,13.7,19423.0,5785.0,2.0,1
6000.0,1,36672.0,5,6,196.42,0.0,0.0,11.14,9.0,4.0,42.0,91.0,61.8,3052.0,3504.0,1.0,0
9000.0,2,40000.0,5,6,303.73,0.0,0.0,13.11,19.0,5.675353736832263,14.10822232888069,178.48733084417407,70.0,4023.0,13796.095652770158,10.0,1
35000.0,1,140000.0,6,3,26214.02,1.0,0.0,21.6,11.0,6.0,3.0,78.0,58.8,12768.0,2481.0,3.0,0
3000.0,5,50000.0,5,5,104.46,0.0,0.0,15.31,9.0,5.675353736832263,14.10822232888069,178.48733084417407,91.2,1532.0,13796.095652770158,5.0,1
12600.0,3,70000.0,5,7,209.53,0.0,0.0,8.9,8.0,3.0,24.0,91.0,73.0,810.0,2697.0,3.0,0
35000.0,10,178000.0,6,4,1300.2,3.0,0.0,19.97,13.0,5.0,1.0,147.0,38.4,16129.0,13337.0,9.0,1
9600.0,10,69000.0,5,6,8495.47,2.0,0.0,9.71,9.0,5.0,21.0,124.0,60.5,16910.0,3847.0,2.0,0
6950.0,8,30000.0,5,7,221.65,0.0,0.0,7.9,5.0,5.675353736832263,14.10822232888069,178.48733084417407,55.9,2381.0,13796.095652770158,3.0,1
9000.0,1,32000.0,4,5,309.05,0.0,0.0,14.33,4.0,2.0,90.0,155.0,88.2,896.0,2505.0,1.0,1
11000.0,2,64000.0,5,4,6308.32,0.0,0.0,17.27,12.0,5.675353736832263,14.10822232888069,178.48733084417407,97.5,189.0,13796.095652770158,6.0,0
15850.0,9,56000.0,6,4,581.4,1.0,0.0,19.05,18.0,5.675353736832263,14.10822232888069,178.48733084417407,97.9,242.0,13796.095652770158,4.0,1
19200.0,7,90000.0,6,4,482.97,2.0,0.0,17.56,13.0,3.0,26.0,108.0,96.6,129.0,15997.0,8.0,1
8000.0,8,42000.0,5,7,243.26,0.0,0.0,6.03,8.0,3.0,13.0,123.0,6.1,4413.0,1504.0,6.0,0
35000.0,10,115000.0,6,4,53.7,2.0,0.0,17.77,12.0,8.0,10.0,298.0,71.1,26184.0,30973.0,3.0,1
20000.0,2,56000.0,5,4,730.6,0.0,0.0,18.75,9.0,7.0,18.0,233.0,96.0,844.0,5812.0,4.0,1
16800.0,10,101000.0,6,1,490.16,3.0,0.0,24.7,25.0,19.0,5.0,130.0,69.2,2923.0,11519.0,5.0,1
4000.0,2,42000.0,5,6,128.62,0.0,0.0,9.76,15.0,5.675353736832263,14.10822232888069,178.48733084417407,98.7,42.0,13796.095652770158,3.0,1
16000.0,10,63000.0,6,6,364.96,4.0,0.0,13.11,15.0,10.0,14.0,211.0,51.4,12866.0,15874.0,2.0,1
10575.0,5,34000.0,5,4,294.75,0.0,0.0,18.49,6.0,5.675353736832263,14.10822232888069,178.48733084417407,95.3,492.0,13796.095652770158,4.0,0
12250.0,5,35000.0,4,5,426.52,0.0,0.0,15.31,16.0,6.0,11.0,86.0,35.4,32218.0,2049.0,7.0,1
8000.0,5,88000.0,6,6,6147.28,1.0,1.0,13.05,6.0,3.0,2.0,101.0,41.6,8581.0,1020.0,3.0,0
16225.0,6,118000.0,6,2,478.9,4.0,0.0,25.28,12.0,7.0,12.0,104.0,90.0,1786.0,3568.0,4.0,1
5600.0,4,52000.0,4,5,3339.55,0.0,1.0,15.61,3.0,2.0,5.0,117.0,62.4,2293.0,1269.0,1.0,0
8400.0,2,55000.0,6,7,277.75,1.0,0.0,7.62,6.0,2.0,9.0,81.0,74.5,1760.0,20981.0,3.0,0
7800.0,10,30000.0,5,6,255.88,0.0,0.0,11.14,7.0,6.0,12.0,157.0,74.2,1213.0,1228.0,1.0,1
12000.0,8,73000.0,6,5,293.1,0.0,0.0,16.2,15.0,8.0,11.0,110.0,62.1,10770.0,6147.0,2.0,1
13000.0,10,48000.0,5,3,10384.35,0.0,0.0,21.98,9.0,5.0,15.0,178.0,98.6,115.0,4242.0,3.0,0
20000.0,8,75000.0,6,1,585.04,2.0,0.0,24.83,14.0,7.0,2.0,165.0,39.5,22915.0,5999.0,3.0,1
14825.0,6,38000.0,5,6,480.0,0.0,0.0,10.16,13.0,5.0,33.0,141.0,5.1,41578.0,1001.0,1.0,1
24000.0,2,88500.0,6,6,538.13,1.0,1.0,12.35,9.0,4.0,6.0,135.0,40.2,11668.0,14947.0,2.0,1
25000.0,3,88000.0,6,3,9083.48,4.0,0.0,21.49,9.0,6.0,6.0,103.0,98.0,276.0,13661.0,2.0,0
18000.0,5,56000.0,6,5,440.51,1.8110042285638381,0.0,16.29,10.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,1
9000.0,10,45000.0,5,6,303.73,0.0,0.0,13.11,15.0,11.0,7.0,146.0,80.6,1336.0,1586.0,4.0,1
7200.0,5,49727.0,5,6,167.87,0.0,0.0,14.09,5.0,2.0,20.0,71.0,66.8300107785702,8262.878065935047,7754.0,4.0,1
18000.0,6,90000.0,6,3,491.94,3.0,0.0,21.49,16.0,7.0,19.0,132.0,92.9,2508.0,19565.0,8.0,1
14750.0,7,41000.0,5,5,7186.7,0.0,0.0,16.2,9.0,4.0,11.0,71.0,94.4,823.0,3496.0,3.0,0
9600.0,2,44000.0,6,6,5070.51,1.0,0.0,14.09,8.0,5.0,10.0,70.0,83.5,1547.0,27301.0,5.0,0
19425.0,3,58800.0,6,4,10117.04,1.0,0.0,17.77,6.0,4.0,12.0,159.0,85.6,2078.0,15779.0,4.0,0
8400.0,10,72000.0,5,4,325.99,0.0,0.0,18.49,10.0,5.675353736832263,14.10822232888069,178.48733084417407,96.3,637.0,13796.095652770158,1.0,0
15000.0,10,60000.0,4,6,498.15,2.0,0.0,11.99,6.0,4.0,8.0,203.0,90.7,662.0,24709.0,3.0,1
10000.0,10,53000.0,6,6,336.9,3.0,1.0,12.99,8.0,2.0,22.0,132.0,69.6,3582.0,18754.0,2.0,1
10000.0,1,45000.0,5,2,298.23,0.0,0.0,25.57,24.0,12.0,1.0,83.0,94.5,171.0,4252.0,5.0,1
5125.0,2,33280.0,6,7,162.74,4.0,0.0,8.9,9.0,6.0,13.0,147.0,53.3,9051.0,19729.0,3.0,1
22750.0,4,75000.0,6,3,602.61,1.0,0.0,19.99,14.0,5.675353736832263,14.10822232888069,178.48733084417407,86.9,2554.0,13796.095652770158,7.0,1
10200.0,6,35000.0,5,5,360.07,0.0,0.0,16.29,11.0,8.0,15.0,139.0,95.3,584.0,4205.0,4.0,1
24000.0,5,250000.0,6,7,32.06,5.0,0.0,6.62,14.0,10.0,1.0,279.0,54.5,56932.0,99363.0,2.0,0
32000.0,10,398000.0,4,5,27189.65,1.0,0.0,15.1,12.0,5.0,8.0,216.0,98.9,463.0,86671.0,3.0,0
14825.0,8,79600.0,6,7,478.24,1.0,0.0,8.9,7.0,5.675353736832263,14.10822232888069,178.48733084417407,92.3,1944.0,13796.095652770158,4.0,0
10000.0,0,68136.0,5,6,81.58,0.0,0.0,11.55,15.0,9.0,7.0,204.0,55.5,7835.0,2417.0,5.0,0
9850.0,4,43000.0,6,4,354.97,1.0,0.0,17.77,16.0,4.0,7.0,88.0,46.0,7180.0,10454.0,6.0,1
2000.0,4,41100.0,5,5,68.68,0.0,0.0,14.33,7.0,6.0,6.0,77.0,99.0,64.0,4471.0,1.0,1
8000.0,1,34000.0,5,6,267.06,0.0,1.0,12.35,7.0,3.0,7.0,71.0,64.9,1158.0,8471.0,5.0,1
18400.0,5,108000.0,6,5,1298.59,1.0,0.0,16.29,12.0,5.0,1.0,168.0,35.7,8161.0,22631.0,8.0,1
4500.0,1,17000.0,5,3,169.54,0.0,1.0,21.0,8.0,3.0,2.0,184.0,35.2,2073.0,1309.0,4.0,1
20950.0,10,61200.0,6,5,719.39,0.0,0.0,14.33,10.0,4.0,8.0,219.0,68.5,883.0,10759.0,3.0,1
10500.0,10,94500.0,6,2,6784.58,6.0,1.0,23.5,16.0,11.0,23.0,143.0,89.9,916.0,22283.0,3.0,0
9250.0,1,46000.0,4,5,326.3,0.0,0.0,16.24,7.0,4.0,5.0,175.0,59.7,2621.0,680.0,6.0,1
16000.0,7,72000.0,5,6,539.96,0.0,0.0,13.11,7.0,6.0,20.0,158.0,79.4,4302.0,2471.0,1.0,1
25000.0,6,73000.0,5,3,669.19,1.0,0.0,20.49,14.0,10.0,11.0,204.0,88.0,3297.0,4573.0,3.0,1
20950.0,1,62612.0,6,5,512.7,3.0,0.0,16.29,18.0,11.0,6.0,191.0,94.7,1202.0,15585.0,3.0,1
12000.0,5,75000.0,6,4,4470.27,1.0,0.0,19.05,12.0,9.0,9.0,54.0,69.3,3927.0,18626.0,8.0,0
8875.0,1,30000.0,6,6,296.57,1.8110042285638381,1.0,12.42,4.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,1
4000.0,10,66000.0,6,6,134.18,1.8110042285638381,0.0,12.69,11.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,1
18000.0,3,76000.0,6,6,15474.42,2.0,0.0,9.67,12.0,3.0,10.0,126.0,23.0,25952.0,17274.0,9.0,0
15000.0,10,42000.0,6,5,363.82,4.0,0.0,15.88,8.0,6.0,23.0,325.0,90.4,1194.0,19691.0,2.0,1
25000.0,1,130000.0,6,5,870.13,6.0,0.0,15.31,11.0,7.0,20.0,227.0,88.2,2372.0,46337.0,2.0,0
4450.0,5,27000.0,5,2,101.5,0.0,0.0,24.5,14.0,10.0,1.0,63.0,93.3,295.0,512.0,5.0,1
12175.0,10,45000.0,5,5,435.71,0.0,0.0,17.27,9.0,6.0,9.0,100.0,74.2,2138.0,3482.0,9.0,1
8000.0,1,40000.0,5,6,262.04,0.0,0.0,11.14,7.0,3.0,18.0,222.0,81.8,819.0,1640.0,7.0,0
8325.0,10,25000.0,6,6,280.95,4.0,0.0,13.11,6.0,4.0,5.0,282.0,91.1,489.0,20076.0,3.0,1
21000.0,7,64000.0,6,7,8801.71,3.0,0.0,7.62,7.0,5.675353736832263,14.10822232888069,178.48733084417407,27.5,50522.0,13796.095652770158,0.0,0
25000.0,10,67000.0,6,5,816.17,1.0,1.0,14.47,20.0,11.0,3.0,205.0,65.5,4280.0,5834.0,5.0,1
20000.0,10,170000.0,5,7,623.23,2.0,0.0,7.62,7.0,5.0,21.0,349.0,61.7,30988.0,8686.0,2.0,1
2700.0,1,30000.0,4,3,26.2,0.0,0.0,20.5,5.0,5.675353736832263,14.10822232888069,178.48733084417407,93.7,372.0,13796.095652770158,1.0,1
25000.0,10,75000.0,6,4,651.55,6.0,0.0,19.22,14.0,5.675353736832263,14.10822232888069,178.48733084417407,76.2,4252.0,13796.095652770158,4.0,1
28000.0,6,80000.0,6,2,24534.54,1.0,0.0,23.76,9.0,2.0,29.0,564.0,78.1,1770.0,33988.0,2.0,0
11675.0,10,33500.0,6,7,355.13,5.0,0.0,6.03,7.0,4.0,46.0,326.0,56.4,12691.0,41580.0,0.0,0
30000.0,7,68000.0,4,4,29802.2,1.0,0.0,17.76,13.0,8.0,11.0,223.0,62.9,22288.0,15728.0,5.0,0
10000.0,8,65000.0,4,6,342.22,0.0,0.0,14.09,11.0,9.0,10.0,120.0,56.2,4165.0,3291.0,8.0,1
15000.0,9,60000.0,6,5,152.0,6.0,0.0,13.68,10.0,4.0,10.0,276.0,71.2,1701.0,21911.0,5.0,1
4800.0,7,77500.0,4,4,3996.25,0.0,0.0,17.27,5.0,5.675353736832263,14.10822232888069,178.48733084417407,46.4,1287.0,13796.095652770158,2.0,0
15000.0,1,110000.0,5,7,2749.89,4.0,0.0,7.9,13.0,5.675353736832263,14.10822232888069,178.48733084417407,61.7,2603.0,13796.095652770158,5.0,0
11100.0,4,65000.0,5,6,374.6,0.0,0.0,13.11,7.0,5.675353736832263,14.10822232888069,178.48733084417407,86.5,1094.0,13796.095652770158,2.0,1
9000.0,7,60000.0,5,4,325.98,0.0,0.0,17.77,11.0,8.0,2.0,70.0,91.6,616.0,1498.0,4.0,0
10000.0,2,47800.0,5,6,339.41,0.0,0.0,13.53,9.0,5.0,13.0,110.0,95.8,281.0,7329.0,5.0,0
10000.0,10,34247.0,6,6,337.47,4.0,0.0,13.11,11.0,5.0,1.0,208.0,31.6,12441.0,8923.0,3.0,1
8000.0,7,60000.0,5,6,262.45,0.0,0.0,11.14,4.0,2.0,21.0,58.0,75.6,3296.0,7999.0,5.0,1
20000.0,10,100000.0,6,5,484.24,3.0,0.0,15.8,11.0,6.0,60.0,167.0,100.6,0.0,7362.0,2.0,1
20050.0,3,130000.0,6,6,17470.24,4.0,0.0,13.11,12.0,2.0,16.0,141.0,19.3,14807.0,53589.0,3.0,0
18000.0,10,47000.0,6,3,14036.38,1.0,0.0,20.49,8.0,5.0,7.0,83.0,84.2,1486.0,15344.0,8.0,0
16800.0,2,85000.0,5,5,1163.68,0.0,0.0,15.31,11.0,4.0,16.0,41.0,70.5,2242.0,2080.0,7.0,0
8000.0,2,102500.0,5,7,265.38,0.0,0.0,8.9,14.0,5.675353736832263,14.10822232888069,178.48733084417407,32.0,31975.0,13796.095652770158,3.0,0
15000.0,10,50000.0,6,6,499.08,1.0,0.0,12.12,11.0,7.0,2.0,174.0,84.6,1951.0,17025.0,6.0,1
15000.0,10,49000.0,6,5,4646.88,2.0,0.0,14.98,10.0,7.0,27.0,154.0,84.4,2508.0,7200.0,0.0,0
25375.0,4,80000.0,5,3,707.63,0.0,0.0,22.47,24.0,13.0,7.0,83.0,85.1,1609.0,3879.0,5.0,1
5375.0,8,25000.0,5,4,198.45,0.0,0.0,19.52,4.0,2.0,13.0,172.0,98.2,53.0,839.0,2.0,1
6400.0,2,37000.0,6,6,3881.72,1.0,0.0,12.12,7.0,5.675353736832263,14.10822232888069,178.48733084417407,51.2,6296.0,13796.095652770158,5.0,0
5000.0,1,30000.0,5,2,4015.47,0.0,0.0,24.08,6.0,1.0,5.0,64.0,57.8,211.0,2657.0,1.0,0
4425.0,7,91936.0,5,6,289.08,0.0,0.0,10.99,17.0,2.0,3.0,115.0,92.8,231.0,9808.0,4.0,0
10000.0,6,44000.0,5,2,285.95,0.0,0.0,23.7,8.0,4.0,3.0,53.0,97.0,222.0,3735.0,6.0,1
25000.0,1,100000.0,5,5,16723.94,0.0,0.0,14.33,9.0,4.0,15.0,156.0,103.3,0.0,4289.0,2.0,0
3000.0,7,55000.0,6,5,104.46,1.0,0.0,15.31,14.0,10.0,3.0,123.0,51.1,11930.0,16153.0,8.0,1
10000.0,9,60000.0,5,7,304.36,0.0,0.0,6.03,7.0,5.675353736832263,14.10822232888069,178.48733084417407,48.6,5812.0,13796.095652770158,6.0,1
22425.0,4,119000.0,5,5,3928.9,0.0,0.0,17.1,7.0,5.0,13.0,120.0,93.9,1453.0,9553.0,4.0,0
14550.0,2,56000.0,6,5,348.52,6.0,0.0,15.31,14.0,4.0,5.0,176.0,84.5,5370.0,17540.0,5.0,1
10000.0,8,89000.0,6,5,4424.78,2.0,0.0,14.3,7.0,4.0,39.0,73.0,63.8,2101.0,39271.0,3.0,0
5000.0,5,21000.0,5,5,659.85,0.0,0.0,14.3,5.0,4.0,24.0,42.0,72.5,2718.0,1436.0,1.0,0
15000.0,2,43000.0,6,6,12217.77,3.0,0.0,11.55,8.0,2.0,5.0,165.0,18.4,10450.0,23923.0,2.0,0
12000.0,10,40000.0,5,6,404.97,0.0,0.0,13.11,9.0,5.675353736832263,14.10822232888069,178.48733084417407,54.9,6996.0,13796.095652770158,3.0,1
24000.0,10,80000.0,5,4,606.45,0.0,0.0,17.77,16.0,12.0,1.0,233.0,60.5,19232.0,1892.0,7.0,1
24000.0,4,100000.0,6,5,593.3,4.0,0.0,16.78,12.0,7.0,50.0,207.0,93.2,570.0,26138.0,3.0,0
9875.0,1,42000.0,5,4,355.87,0.0,0.0,17.77,11.0,5.675353736832263,14.10822232888069,178.48733084417407,78.7,4741.0,13796.095652770158,3.0,1
4500.0,10,90500.0,6,6,2129.64,3.0,0.0,13.11,16.0,12.0,12.0,87.0,87.0,2058.0,17537.0,5.0,0
10050.0,1,30000.0,5,4,369.42,0.0,0.0,19.2,9.0,6.0,6.0,82.0,91.9,1476.0,2025.0,6.0,1
20150.0,10,45000.0,5,4,11963.0,0.0,0.0,18.55,7.0,4.0,1.0,167.0,92.2,1686.0,8814.0,2.0,0
4575.0,10,47000.0,6,6,1904.36,2.0,0.0,14.09,13.0,5.675353736832263,14.10822232888069,178.48733084417407,78.5,2812.0,13796.095652770158,7.0,0
12000.0,3,93860.0,5,7,387.75,1.8110042285638381,0.0,7.51,5.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,0
23800.0,10,67000.0,6,6,20012.14,3.0,0.0,11.99,14.0,4.0,36.0,225.0,67.9,1317.0,10084.0,1.0,0
6200.0,10,54300.0,6,7,973.6,3.0,0.0,8.9,11.0,8.0,6.0,274.0,9.1,29803.0,27062.0,6.0,0
21000.0,10,105000.0,6,6,37.96,2.0,0.0,12.12,15.0,8.0,6.0,223.0,63.3,6797.0,13052.0,8.0,1
5000.0,10,65500.0,6,4,186.61,2.0,0.0,20.31,11.0,6.0,4.0,185.0,44.3,8239.0,8878.0,7.0,1
10000.0,2,60000.0,6,6,1678.22,1.8110042285638381,0.0,13.67,15.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,0
29700.0,8,67000.0,6,5,100.0,4.0,0.0,16.2,18.0,11.0,4.0,206.0,62.4,11693.0,7275.0,7.0,1
11000.0,10,55000.0,5,4,396.41,0.0,0.0,17.77,19.0,10.0,4.0,144.0,77.5,2340.0,5075.0,4.0,1
16000.0,1,160000.0,6,4,7.49,4.0,0.0,18.25,10.0,1.0,49.0,348.0,16.6,10263.0,38592.0,3.0,0
14000.0,1,50000.0,5,4,506.07,0.0,0.0,17.99,7.0,5.675353736832263,14.10822232888069,178.48733084417407,93.9,871.0,13796.095652770158,1.0,1
26400.0,10,111000.0,6,5,6700.52,2.0,0.0,16.29,18.0,11.0,8.0,286.0,80.2,4861.0,7646.0,7.0,0
30000.0,7,92000.0,6,7,956.82,2.0,0.0,8.9,10.0,5.675353736832263,14.10822232888069,178.48733084417407,84.5,5865.0,13796.095652770158,1.0,0
15000.0,2,43000.0,5,6,2512.82,0.0,0.0,14.09,6.0,4.0,23.0,73.0,95.1,204.0,5330.0,3.0,0
10000.0,10,42000.0,5,6,141.29,0.0,1.0,12.12,7.0,5.0,8.0,273.0,30.4,25387.0,3819.0,3.0,0
3200.0,10,46000.0,6,5,1976.27,2.0,1.0,14.47,12.0,6.0,2.0,213.0,58.0,3276.0,11350.0,4.0,0
35000.0,10,115000.0,6,5,1223.77,6.0,0.0,15.61,10.0,6.0,11.0,99.0,69.3,5433.0,29996.0,2.0,1
7200.0,2,40000.0,5,6,2328.19,0.0,0.0,12.12,7.0,4.0,38.0,83.0,76.4,2908.0,2168.0,3.0,0
35000.0,8,175000.0,6,3,27083.75,5.0,0.0,20.99,10.0,5.675353736832263,14.10822232888069,178.48733084417407,47.8,29985.0,13796.095652770158,7.0,0
20000.0,10,59000.0,6,7,634.84,3.0,0.0,8.9,19.0,8.0,18.0,302.0,56.8,20474.0,9898.0,4.0,0
12000.0,10,75000.0,6,6,404.62,1.0,0.0,13.05,7.0,1.0,15.0,95.0,73.0,1483.0,27009.0,7.0,1
12375.0,10,110000.0,4,6,408.06,4.0,0.0,11.55,17.0,0.0,74.0,346.0,0.0,500.0,62561.0,6.0,0
11500.0,2,55000.0,6,5,399.9,1.0,0.0,15.22,5.0,2.0,5.0,114.0,99.9,5.0,18059.0,4.0,1
6000.0,1,80000.0,4,4,215.6,0.0,0.0,17.56,17.0,9.0,2.0,133.0,85.7,215.0,2473.0,3.0,1
4950.0,0,27500.0,6,4,180.0,1.0,0.0,16.99,6.0,3.0,5.0,25.0,108.0,500.0,4199.0,3.0,1
12000.0,2,45000.0,5,3,321.21,0.0,0.0,20.49,8.0,5.0,22.0,139.0,51.5,2475.0,1969.0,2.0,1
31200.0,5,83275.0,5,1,12706.0,1.8110042285638381,0.0,23.13,12.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,1
